instance,method,run,seed,runtime_sec,vehicles,distance,q_states,visited_states,trace_json
r202.txt,MAS,9,9,2608.455528100021,7.0,1636.538088434667,,,"[{""elapsed_sec"": 142.8396586999297, ""vehicles"": 10, ""distance"": 1957.5795374780291}, {""elapsed_sec"": 275.0632134999614, ""vehicles"": 9, ""distance"": 1643.1892192973341}, {""elapsed_sec"": 408.82351429993287, ""vehicles"": 9, ""distance"": 1570.2619372076736}, {""elapsed_sec"": 539.4513497999869, ""vehicles"": 8, ""distance"": 1745.036418853178}, {""elapsed_sec"": 673.8267840999179, ""vehicles"": 8, ""distance"": 1556.938940976092}, {""elapsed_sec"": 801.5923323000316, ""vehicles"": 8, ""distance"": 1519.04192755612}, {""elapsed_sec"": 929.7651366000064, ""vehicles"": 8, ""distance"": 1519.04192755612}, {""elapsed_sec"": 1061.096004899824, ""vehicles"": 8, ""distance"": 1410.722617890169}, {""elapsed_sec"": 1190.6131016998552, ""vehicles"": 8, ""distance"": 1376.7634072437447}, {""elapsed_sec"": 1320.5419317998458, ""vehicles"": 8, ""distance"": 1373.6491457474017}, {""elapsed_sec"": 1451.3255338999443, ""vehicles"": 8, ""distance"": 1373.6491457474017}, {""elapsed_sec"": 1583.0242075000424, ""vehicles"": 8, ""distance"": 1356.0340866524034}, {""elapsed_sec"": 1714.510431499919, ""vehicles"": 8, ""distance"": 1338.2200074656255}, {""elapsed_sec"": 1844.5780376999173, ""vehicles"": 8, ""distance"": 1335.975531287515}, {""elapsed_sec"": 1976.4528640999924, ""vehicles"": 7, ""distance"": 1959.5447369451977}, {""elapsed_sec"": 2102.661911400035, ""vehicles"": 7, ""distance"": 1926.2608509457812}, {""elapsed_sec"": 2229.7879979000427, ""vehicles"": 7, ""distance"": 1650.4048959085703}, {""elapsed_sec"": 2357.0447396999225, ""vehicles"": 7, ""distance"": 1650.4048959085703}, {""elapsed_sec"": 2484.629626199836, ""vehicles"": 7, ""distance"": 1650.4048959085703}, {""elapsed_sec"": 2608.4555261998903, ""vehicles"": 7, ""distance"": 1636.538088434667}, {""elapsed_sec"": 2608.455528100021, ""vehicles"": 7, ""distance"": 1636.538088434667}]"
r202.txt,MAS,10,10,2487.0437004000414,7.0,1463.9022466547317,,,"[{""elapsed_sec"": 142.00102269998752, ""vehicles"": 10, ""distance"": 2054.655676662043}, {""elapsed_sec"": 276.97280279989354, ""vehicles"": 9, ""distance"": 1657.598042725783}, {""elapsed_sec"": 403.7889527999796, ""vehicles"": 8, ""distance"": 1801.7618871847365}, {""elapsed_sec"": 530.5016208000015, ""vehicles"": 8, ""distance"": 1683.164878111007}, {""elapsed_sec"": 655.756452600006, ""vehicles"": 7, ""distance"": 1898.0146834013535}, {""elapsed_sec"": 778.0386109000538, ""vehicles"": 7, ""distance"": 1633.0680875276175}, {""elapsed_sec"": 900.0902639999986, ""vehicles"": 7, ""distance"": 1593.9158109608572}, {""elapsed_sec"": 1022.5741187999956, ""vehicles"": 7, ""distance"": 1585.8120623145867}, {""elapsed_sec"": 1144.7062824999448, ""vehicles"": 7, ""distance"": 1585.8120623145867}, {""elapsed_sec"": 1266.136819700012, ""vehicles"": 7, ""distance"": 1549.409353390458}, {""elapsed_sec"": 1388.009680799907, ""vehicles"": 7, ""distance"": 1535.6374567640355}, {""elapsed_sec"": 1509.539921599906, ""vehicles"": 7, ""distance"": 1496.07090714375}, {""elapsed_sec"": 1630.7635583998635, ""vehicles"": 7, ""distance"": 1463.9022466547317}, {""elapsed_sec"": 1752.3194094998762, ""vehicles"": 7, ""distance"": 1463.9022466547317}, {""elapsed_sec"": 1874.0030008999165, ""vehicles"": 7, ""distance"": 1463.9022466547317}, {""elapsed_sec"": 1995.582775699906, ""vehicles"": 7, ""distance"": 1463.9022466547317}, {""elapsed_sec"": 2120.2045747998636, ""vehicles"": 7, ""distance"": 1463.9022466547317}, {""elapsed_sec"": 2242.529683700064, ""vehicles"": 7, ""distance"": 1463.9022466547317}, {""elapsed_sec"": 2362.835246699862, ""vehicles"": 7, ""distance"": 1463.9022466547317}, {""elapsed_sec"": 2487.0436986000277, ""vehicles"": 7, ""distance"": 1463.9022466547317}, {""elapsed_sec"": 2487.0437004000414, ""vehicles"": 7, ""distance"": 1463.9022466547317}]"
rc102.txt,MAS,1,1,3649.7797166,19.0,1918.4986170923262,,,"[{""elapsed_sec"": 204.84494800000004, ""vehicles"": 26, ""distance"": 2541.513860702711}, {""elapsed_sec"": 402.563137, ""vehicles"": 24, ""distance"": 2411.6148676875237}, {""elapsed_sec"": 592.1003894000002, ""vehicles"": 21, ""distance"": 2428.585432146238}, {""elapsed_sec"": 783.3113752, ""vehicles"": 21, ""distance"": 2428.585432146238}, {""elapsed_sec"": 970.3172223, ""vehicles"": 21, ""distance"": 2087.4728559391065}, {""elapsed_sec"": 1150.2707582000003, ""vehicles"": 21, ""distance"": 2020.1137904930115}, {""elapsed_sec"": 1329.9321544, ""vehicles"": 20, ""distance"": 2046.1904450757902}, {""elapsed_sec"": 1511.0343064000003, ""vehicles"": 20, ""distance"": 2046.1904450757902}, {""elapsed_sec"": 1691.9377960000002, ""vehicles"": 20, ""distance"": 2046.1904450757902}, {""elapsed_sec"": 1868.5618943, ""vehicles"": 20, ""distance"": 2046.1904450757902}, {""elapsed_sec"": 2047.1533960000002, ""vehicles"": 20, ""distance"": 2046.1904450757902}, {""elapsed_sec"": 2228.9079218, ""vehicles"": 20, ""distance"": 2046.1904450757902}, {""elapsed_sec"": 2409.0052921, ""vehicles"": 20, ""distance"": 1969.62407480795}, {""elapsed_sec"": 2585.2115616, ""vehicles"": 20, ""distance"": 1969.62407480795}, {""elapsed_sec"": 2764.2492317, ""vehicles"": 20, ""distance"": 1969.62407480795}, {""elapsed_sec"": 2937.1533603000003, ""vehicles"": 19, ""distance"": 1928.9673210379765}, {""elapsed_sec"": 3113.2673687, ""vehicles"": 19, ""distance"": 1928.9673210379765}, {""elapsed_sec"": 3285.7507299, ""vehicles"": 19, ""distance"": 1928.9673210379765}, {""elapsed_sec"": 3460.1868333, ""vehicles"": 19, ""distance"": 1918.4986170923262}, {""elapsed_sec"": 3649.7797136, ""vehicles"": 19, ""distance"": 1918.4986170923262}, {""elapsed_sec"": 3649.7797166, ""vehicles"": 19, ""distance"": 1918.4986170923262}]"
rc102.txt,MAS,2,2,3881.1525040000006,18.0,1881.7164940966413,,,"[{""elapsed_sec"": 223.28787060000013, ""vehicles"": 25, ""distance"": 2474.8502779273576}, {""elapsed_sec"": 434.47133920000033, ""vehicles"": 22, ""distance"": 2133.088811913839}, {""elapsed_sec"": 639.3585808000007, ""vehicles"": 22, ""distance"": 2080.0300498488177}, {""elapsed_sec"": 844.5815220000004, ""vehicles"": 22, ""distance"": 2080.0300498488177}, {""elapsed_sec"": 1045.1887588, ""vehicles"": 21, ""distance"": 2184.458252975961}, {""elapsed_sec"": 1243.9669445, ""vehicles"": 21, ""distance"": 2142.915783268787}, {""elapsed_sec"": 1435.7750692, ""vehicles"": 20, ""distance"": 2059.2486279739805}, {""elapsed_sec"": 1625.1818851000007, ""vehicles"": 19, ""distance"": 2144.047119734668}, {""elapsed_sec"": 1811.8199675000005, ""vehicles"": 19, ""distance"": 2048.765430312825}, {""elapsed_sec"": 2004.5290662000007, ""vehicles"": 19, ""distance"": 1915.8106252115622}, {""elapsed_sec"": 2196.1276661, ""vehicles"": 19, ""distance"": 1915.8106252115622}, {""elapsed_sec"": 2386.1875856000006, ""vehicles"": 18, ""distance"": 2091.7680866022706}, {""elapsed_sec"": 2571.5690238000007, ""vehicles"": 18, ""distance"": 2091.7680866022706}, {""elapsed_sec"": 2761.004876, ""vehicles"": 18, ""distance"": 2091.7680866022706}, {""elapsed_sec"": 2949.4494467000004, ""vehicles"": 18, ""distance"": 1897.5105418632322}, {""elapsed_sec"": 3141.946084, ""vehicles"": 18, ""distance"": 1886.535033195561}, {""elapsed_sec"": 3329.0101051, ""vehicles"": 18, ""distance"": 1886.535033195561}, {""elapsed_sec"": 3516.0253646, ""vehicles"": 18, ""distance"": 1886.535033195561}, {""elapsed_sec"": 3698.3838582, ""vehicles"": 18, ""distance"": 1881.7164940966413}, {""elapsed_sec"": 3881.152501400001, ""vehicles"": 18, ""distance"": 1881.7164940966413}, {""elapsed_sec"": 3881.1525040000006, ""vehicles"": 18, ""distance"": 1881.7164940966413}]"
rc102.txt,MAS,3,3,3682.214725399999,17.0,1861.4583149387736,,,"[{""elapsed_sec"": 222.65618170000016, ""vehicles"": 22, ""distance"": 2402.745298715635}, {""elapsed_sec"": 426.3407707999995, ""vehicles"": 22, ""distance"": 2402.745298715635}, {""elapsed_sec"": 633.1126851000008, ""vehicles"": 21, ""distance"": 2387.2052459644324}, {""elapsed_sec"": 845.8202043000001, ""vehicles"": 21, ""distance"": 2387.2052459644324}, {""elapsed_sec"": 1051.7029234000001, ""vehicles"": 21, ""distance"": 2102.0209759082904}, {""elapsed_sec"": 1247.2772151999998, ""vehicles"": 19, ""distance"": 1932.4755448347357}, {""elapsed_sec"": 1433.9339404999992, ""vehicles"": 19, ""distance"": 1932.4755448347357}, {""elapsed_sec"": 1623.4927324, ""vehicles"": 19, ""distance"": 1932.4755448347357}, {""elapsed_sec"": 1802.9785568000007, ""vehicles"": 19, ""distance"": 1932.4755448347357}, {""elapsed_sec"": 1978.5268403999999, ""vehicles"": 19, ""distance"": 1925.8732195676932}, {""elapsed_sec"": 2154.330391900001, ""vehicles"": 19, ""distance"": 1864.802408383794}, {""elapsed_sec"": 2324.069700100001, ""vehicles"": 18, ""distance"": 2173.193211940898}, {""elapsed_sec"": 2495.8686529999995, ""vehicles"": 18, ""distance"": 2173.193211940898}, {""elapsed_sec"": 2664.4540801000003, ""vehicles"": 18, ""distance"": 2173.193211940898}, {""elapsed_sec"": 2835.6811841, ""vehicles"": 18, ""distance"": 2173.193211940898}, {""elapsed_sec"": 3005.4892605000005, ""vehicles"": 18, ""distance"": 2173.193211940898}, {""elapsed_sec"": 3183.8577526999998, ""vehicles"": 18, ""distance"": 1917.1488452647382}, {""elapsed_sec"": 3351.1929118000007, ""vehicles"": 17, ""distance"": 1878.5758208839522}, {""elapsed_sec"": 3513.056133100001, ""vehicles"": 17, ""distance"": 1878.5758208839522}, {""elapsed_sec"": 3682.2147234999993, ""vehicles"": 17, ""distance"": 1861.4583149387736}, {""elapsed_sec"": 3682.214725399999, ""vehicles"": 17, ""distance"": 1861.4583149387736}]"
rc102.txt,MAS,4,4,3494.1404349000004,18.0,1857.0820795579434,,,"[{""elapsed_sec"": 208.08159779999914, ""vehicles"": 25, ""distance"": 2554.924722614425}, {""elapsed_sec"": 398.3689680000007, ""vehicles"": 22, ""distance"": 2258.685418363463}, {""elapsed_sec"": 578.888363, ""vehicles"": 21, ""distance"": 2086.4348626602227}, {""elapsed_sec"": 758.282905, ""vehicles"": 19, ""distance"": 2067.0293462134337}, {""elapsed_sec"": 929.9596567999997, ""vehicles"": 19, ""distance"": 1952.3458498064356}, {""elapsed_sec"": 1101.2663979999998, ""vehicles"": 19, ""distance"": 1952.3458498064356}, {""elapsed_sec"": 1273.3263158999998, ""vehicles"": 19, ""distance"": 1952.3458498064356}, {""elapsed_sec"": 1449.1025931000004, ""vehicles"": 19, ""distance"": 1952.3458498064356}, {""elapsed_sec"": 1623.7627016999995, ""vehicles"": 19, ""distance"": 1952.3458498064356}, {""elapsed_sec"": 1795.3019824000003, ""vehicles"": 19, ""distance"": 1914.8220025309324}, {""elapsed_sec"": 1967.5853934999996, ""vehicles"": 19, ""distance"": 1914.8220025309324}, {""elapsed_sec"": 2138.2469459999993, ""vehicles"": 19, ""distance"": 1914.8220025309324}, {""elapsed_sec"": 2313.7715903999997, ""vehicles"": 19, ""distance"": 1908.1403059920697}, {""elapsed_sec"": 2484.9549566000005, ""vehicles"": 19, ""distance"": 1882.8634194062574}, {""elapsed_sec"": 2655.8807326000006, ""vehicles"": 18, ""distance"": 1980.0642641755676}, {""elapsed_sec"": 2822.3712522000005, ""vehicles"": 18, ""distance"": 1913.5305354315542}, {""elapsed_sec"": 2992.696219900001, ""vehicles"": 18, ""distance"": 1913.5305354315542}, {""elapsed_sec"": 3159.5898443999995, ""vehicles"": 18, ""distance"": 1888.7994687489788}, {""elapsed_sec"": 3327.3756367999995, ""vehicles"": 18, ""distance"": 1879.2419422479052}, {""elapsed_sec"": 3494.1404328999997, ""vehicles"": 18, ""distance"": 1857.0820795579434}, {""elapsed_sec"": 3494.1404349000004, ""vehicles"": 18, ""distance"": 1857.0820795579434}]"
rc102.txt,MAS,5,5,3625.900737599999,20.0,2023.0048170461203,,,"[{""elapsed_sec"": 203.13388590000068, ""vehicles"": 22, ""distance"": 2333.4735531680094}, {""elapsed_sec"": 399.9587673999995, ""vehicles"": 22, ""distance"": 2333.4735531680094}, {""elapsed_sec"": 587.0675554999998, ""vehicles"": 22, ""distance"": 2333.4735531680094}, {""elapsed_sec"": 771.0395465000001, ""vehicles"": 21, ""distance"": 2262.550035691841}, {""elapsed_sec"": 952.2056718000003, ""vehicles"": 21, ""distance"": 2094.45575344086}, {""elapsed_sec"": 1131.1990344999995, ""vehicles"": 21, ""distance"": 2033.5205374432367}, {""elapsed_sec"": 1311.4729672000012, ""vehicles"": 21, ""distance"": 2033.5205374432367}, {""elapsed_sec"": 1490.6662712999987, ""vehicles"": 20, ""distance"": 2023.0048170461203}, {""elapsed_sec"": 1666.5437860000002, ""vehicles"": 20, ""distance"": 2023.0048170461203}, {""elapsed_sec"": 1845.389649499999, ""vehicles"": 20, ""distance"": 2023.0048170461203}, {""elapsed_sec"": 2020.6452254000014, ""vehicles"": 20, ""distance"": 2023.0048170461203}, {""elapsed_sec"": 2198.501549999999, ""vehicles"": 20, ""distance"": 2023.0048170461203}, {""elapsed_sec"": 2380.2497071000016, ""vehicles"": 20, ""distance"": 2023.0048170461203}, {""elapsed_sec"": 2559.8430123000016, ""vehicles"": 20, ""distance"": 2023.0048170461203}, {""elapsed_sec"": 2738.967088399999, ""vehicles"": 20, ""distance"": 2023.0048170461203}, {""elapsed_sec"": 2917.183456500001, ""vehicles"": 20, ""distance"": 2023.0048170461203}, {""elapsed_sec"": 3094.1020855000006, ""vehicles"": 20, ""distance"": 2023.0048170461203}, {""elapsed_sec"": 3271.129926399999, ""vehicles"": 20, ""distance"": 2023.0048170461203}, {""elapsed_sec"": 3446.8631463, ""vehicles"": 20, ""distance"": 2023.0048170461203}, {""elapsed_sec"": 3625.9007354000005, ""vehicles"": 20, ""distance"": 2023.0048170461203}, {""elapsed_sec"": 3625.900737599999, ""vehicles"": 20, ""distance"": 2023.0048170461203}]"
rc102.txt,MAS,6,6,3502.516653499999,18.0,1988.961795163515,,,"[{""elapsed_sec"": 203.13088719999723, ""vehicles"": 23, ""distance"": 2438.8169600350734}, {""elapsed_sec"": 386.50653859999875, ""vehicles"": 21, ""distance"": 2366.4375695717963}, {""elapsed_sec"": 570.8956092999979, ""vehicles"": 21, ""distance"": 2248.3807460737203}, {""elapsed_sec"": 762.552520199999, ""vehicles"": 20, ""distance"": 2066.348900874955}, {""elapsed_sec"": 941.3218264999996, ""vehicles"": 19, ""distance"": 2196.5274259218954}, {""elapsed_sec"": 1117.4326946999972, ""vehicles"": 19, ""distance"": 2196.5274259218954}, {""elapsed_sec"": 1290.099629999997, ""vehicles"": 19, ""distance"": 2112.8043164573032}, {""elapsed_sec"": 1461.5307568999997, ""vehicles"": 19, ""distance"": 1915.3507642807756}, {""elapsed_sec"": 1631.8302728999988, ""vehicles"": 19, ""distance"": 1915.2483076940387}, {""elapsed_sec"": 1803.9364849999984, ""vehicles"": 19, ""distance"": 1915.2483076940387}, {""elapsed_sec"": 1974.6650941999978, ""vehicles"": 18, ""distance"": 2005.820525085785}, {""elapsed_sec"": 2147.0691125999983, ""vehicles"": 18, ""distance"": 2005.820525085785}, {""elapsed_sec"": 2318.7857325000004, ""vehicles"": 18, ""distance"": 2005.820525085785}, {""elapsed_sec"": 2490.325373399999, ""vehicles"": 18, ""distance"": 2005.820525085785}, {""elapsed_sec"": 2659.0282869999974, ""vehicles"": 18, ""distance"": 2005.820525085785}, {""elapsed_sec"": 2831.1309272, ""vehicles"": 18, ""distance"": 1988.961795163515}, {""elapsed_sec"": 2999.405221599998, ""vehicles"": 18, ""distance"": 1988.961795163515}, {""elapsed_sec"": 3165.7600026, ""vehicles"": 18, ""distance"": 1988.961795163515}, {""elapsed_sec"": 3334.165361899999, ""vehicles"": 18, ""distance"": 1988.961795163515}, {""elapsed_sec"": 3502.516651099999, ""vehicles"": 18, ""distance"": 1988.961795163515}, {""elapsed_sec"": 3502.516653499999, ""vehicles"": 18, ""distance"": 1988.961795163515}]"
rc102.txt,MAS,7,7,3496.72279,17.0,1750.5770757093806,,,"[{""elapsed_sec"": 208.04531320000024, ""vehicles"": 25, ""distance"": 2478.3733548815153}, {""elapsed_sec"": 400.9533948999997, ""vehicles"": 22, ""distance"": 2369.8672691629777}, {""elapsed_sec"": 582.5848083000019, ""vehicles"": 21, ""distance"": 2253.2125198646963}, {""elapsed_sec"": 758.8739553999985, ""vehicles"": 20, ""distance"": 2196.0033284903348}, {""elapsed_sec"": 940.5448930999992, ""vehicles"": 20, ""distance"": 1959.5782125586334}, {""elapsed_sec"": 1118.7196234000003, ""vehicles"": 20, ""distance"": 1959.5782125586334}, {""elapsed_sec"": 1295.5861833000017, ""vehicles"": 20, ""distance"": 1959.1972547647174}, {""elapsed_sec"": 1471.0576956000004, ""vehicles"": 20, ""distance"": 1952.2080584790158}, {""elapsed_sec"": 1647.590900700001, ""vehicles"": 18, ""distance"": 1890.5913036538846}, {""elapsed_sec"": 1820.8907375000017, ""vehicles"": 18, ""distance"": 1836.7240118644972}, {""elapsed_sec"": 1996.2528712999992, ""vehicles"": 18, ""distance"": 1836.6088047979863}, {""elapsed_sec"": 2170.8308718000008, ""vehicles"": 18, ""distance"": 1836.6088047979863}, {""elapsed_sec"": 2337.218327900002, ""vehicles"": 18, ""distance"": 1836.6088047979863}, {""elapsed_sec"": 2504.2686686999987, ""vehicles"": 17, ""distance"": 1806.2868910183727}, {""elapsed_sec"": 2671.6460522000016, ""vehicles"": 17, ""distance"": 1800.2469505140677}, {""elapsed_sec"": 2836.501989299999, ""vehicles"": 17, ""distance"": 1800.2469505140677}, {""elapsed_sec"": 3001.6039278999997, ""vehicles"": 17, ""distance"": 1800.2469505140677}, {""elapsed_sec"": 3165.0663792999985, ""vehicles"": 17, ""distance"": 1800.2469505140677}, {""elapsed_sec"": 3332.5698605, ""vehicles"": 17, ""distance"": 1762.6698644272287}, {""elapsed_sec"": 3496.7227878999984, ""vehicles"": 17, ""distance"": 1750.5770757093806}, {""elapsed_sec"": 3496.72279, ""vehicles"": 17, ""distance"": 1750.5770757093806}]"
rc102.txt,MAS,8,8,3660.8210406,18.0,1933.0603016999487,,,"[{""elapsed_sec"": 207.31854920000114, ""vehicles"": 22, ""distance"": 2363.3435677103826}, {""elapsed_sec"": 400.04669320000176, ""vehicles"": 21, ""distance"": 2335.03332523295}, {""elapsed_sec"": 586.4678401000019, ""vehicles"": 21, ""distance"": 2321.1214947318435}, {""elapsed_sec"": 770.4025277000001, ""vehicles"": 21, ""distance"": 2127.8317676028737}, {""elapsed_sec"": 954.6919135999997, ""vehicles"": 20, ""distance"": 2072.7696129499072}, {""elapsed_sec"": 1135.9689070999993, ""vehicles"": 20, ""distance"": 2005.890679095087}, {""elapsed_sec"": 1323.5286551999998, ""vehicles"": 20, ""distance"": 2005.890679095087}, {""elapsed_sec"": 1506.5521107999994, ""vehicles"": 20, ""distance"": 1967.7981328331853}, {""elapsed_sec"": 1683.9900903000016, ""vehicles"": 19, ""distance"": 1997.0729243250062}, {""elapsed_sec"": 1864.1530860999992, ""vehicles"": 19, ""distance"": 1997.0729243250062}, {""elapsed_sec"": 2045.2373564000009, ""vehicles"": 19, ""distance"": 1997.0729243250062}, {""elapsed_sec"": 2225.861069999999, ""vehicles"": 19, ""distance"": 1997.0729243250062}, {""elapsed_sec"": 2399.013981100001, ""vehicles"": 18, ""distance"": 2097.9202094558023}, {""elapsed_sec"": 2581.0752627, ""vehicles"": 18, ""distance"": 1968.2775556410234}, {""elapsed_sec"": 2758.7783173999997, ""vehicles"": 18, ""distance"": 1968.2775556410234}, {""elapsed_sec"": 2943.1001744000023, ""vehicles"": 18, ""distance"": 1968.2775556410234}, {""elapsed_sec"": 3120.852337100001, ""vehicles"": 18, ""distance"": 1968.2775556410234}, {""elapsed_sec"": 3302.3222368000024, ""vehicles"": 18, ""distance"": 1945.342096213127}, {""elapsed_sec"": 3482.328487400002, ""vehicles"": 18, ""distance"": 1943.2574041106882}, {""elapsed_sec"": 3660.821038500002, ""vehicles"": 18, ""distance"": 1933.0603016999487}, {""elapsed_sec"": 3660.8210406, ""vehicles"": 18, ""distance"": 1933.0603016999487}]"
